isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID
0,0,"c(118, 176)","c(2, 3, 0, 1)",none,none,filler,0,161,cw,267,1,15,218,5281,125,1,7,3,03
0,0,"c(271, 291)","c(1, 2, 0, 3)",9,2,fixed,7,218,cw,196,2,15,90,5675,286,1,15,3,03
0,0,"c(132, 249)","c(2, 3, 0, 1)",none,none,filler,0,90,ccw,200,3,15,48,1806,112,-1,20,3,03
0,0,"c(266, 6)","c(2, 1, 3, 0)",none,none,filler,0,48,ccw,252,4,15,184,4466,284,1,18,3,03
0,0,"c(195, 215)","c(0, 3, 2, 1)",7,2,fixed,8,184,ccw,296,5,15,217,2123,207,1,12,3,03
0,0,"c(298, 22)","c(1, 3, 2, 0)",none,none,filler,0,217,ccw,59,6,15,18,2277,283,-1,15,3,03
0,0,"c(352, 46)","c(1, 0, 2, 3)",none,none,filler,0,18,cw,5,7,15,334,2836,339,-1,13,3,03
0,0,"c(320, 340)","c(3, 0, 1, 2)",5,2,fixed,8,334,ccw,226,8,15,192,6633,302,-1,18,3,03
0,0,"c(234, 95)","c(1, 2, 3, 0)",none,none,filler,0,192,ccw,196,9,15,273,3788,251,1,17,3,03
0,0,"c(331, 40)",3:0,none,none,filler,0,273,cw,8,10,15,314,4051,322,-1,9,3,03
0,0,"c(192, 212)","c(1, 2, 0, 3)",8,2,fixed,8,314,cw,89,11,15,120,5045,209,1,17,3,03
0,0,"c(15, 72)","c(1, 2, 3, 0)",none,none,filler,0,120,ccw,329,12,15,50,1891,341,1,34,3,03
0,0,"c(255, 304)","c(1, 2, 0, 3)",none,none,filler,0,50,ccw,165,13,15,317,2783,238,-1,17,3,03
0,0,"c(46, 66)","c(3, 0, 2, 1)",6,2,fixed,8,317,cw,91,14,15,317,930,48,1,2,3,03
0,0,"c(15, 72)","c(1, 2, 3, 0)",none,none,filler,0,120,ccw,329,12,15,50,1891,341,1,34,3,03
0,0,"c(118, 317)","c(1, 2, 3, 0)",none,none,filler,0,317,cw,206,0,16,328,3292,174,1,56,3,03
0,0,"c(123, 259)","c(1, 2, 0, 3)",none,none,filler,0,328,ccw,205,1,16,0,2017,155,1,32,3,03
0,0,"c(76, 56)","c(3, 0, 2, 1)",1,1,fixed,8,0,ccw,176,2,16,106,4851,78,1,2,3,03
0,0,"c(342, 326)","c(2, 1, 3, 0)",none,none,filler,0,106,cw,228,3,16,103,2362,331,-1,11,3,03
0,0,"c(132, 11)","c(2, 3, 1, 0)",none,none,filler,0,103,ccw,229,4,16,353,5285,138,1,6,3,03
0,0,"c(48, 28)","c(1, 2, 0, 3)",0,1,fixed,8,353,cw,267,5,16,155,6646,62,1,14,3,03
0,0,"c(283, 155)","c(0, 1, 3, 2)",none,none,filler,0,155,ccw,195,6,16,215,2946,310,1,27,3,03
0,0,"c(29, 82)","c(1, 3, 2, 0)",none,none,filler,0,215,ccw,301,7,16,10,7361,49,1,20,3,03
0,0,"c(205, 185)","c(2, 1, 0, 3)",3,1,fixed,8,10,cw,234,8,16,343,6353,217,1,12,3,03
0,0,"c(320, 358)","c(0, 2, 1, 3)",none,none,filler,0,343,ccw,53,9,16,2,1931,305,-1,15,3,03
0,0,"c(312, 107)","c(3, 2, 0, 1)",none,none,filler,0,2,cw,108,10,16,201,2183,309,-1,3,3,03
0,0,"c(173, 153)","c(0, 3, 2, 1)",2,1,fixed,8,200,cw,269,11,16,248,1991,157,-1,16,3,03
0,0,"c(324, 56)","c(0, 1, 3, 2)",none,none,filler,0,248,cw,210,12,16,128,3509,338,1,14,3,03
0,0,"c(126, 263)","c(2, 1, 0, 3)",none,none,filler,0,128,cw,120,13,16,29,6268,149,1,23,3,03
0,0,"c(302, 282)","c(3, 0, 1, 2)",4,1,fixed,8,29,cw,37,14,16,255,6187,292,-1,10,3,03
0,0,"c(118, 317)","c(1, 2, 3, 0)",none,none,filler,0,317,cw,206,0,16,328,3292,174,1,56,3,03
0,0,"c(123, 259)","c(1, 2, 0, 3)",none,none,filler,0,328,ccw,205,1,16,0,2017,155,1,32,3,03
0,0,"c(283, 155)","c(0, 1, 3, 2)",none,none,filler,0,155,ccw,195,6,16,215,2946,310,1,27,3,03
0,0,"c(126, 263)","c(2, 1, 0, 3)",none,none,filler,0,128,cw,120,13,16,29,6268,149,1,23,3,03
0,0,"c(237, 342)",0:3,none,none,filler,0,256,ccw,344,0,17,148,2163,228,-1,9,3,03
0,0,"c(6, 106)","c(0, 1, 3, 2)",none,none,filler,0,148,cw,124,1,17,216,1939,340,1,26,3,03
0,0,"c(209, 229)","c(3, 0, 2, 1)",8,2,fixed,9,216,ccw,56,2,17,113,4364,191,-1,18,3,03
0,0,"c(34, 350)","c(2, 0, 1, 3)",none,none,filler,0,113,cw,340,3,17,48,3027,28,-1,6,3,03
0,0,"c(93, 122)","c(3, 2, 0, 1)",none,none,filler,0,48,ccw,127,4,17,151,4950,82,-1,11,3,03
0,0,"c(302, 322)","c(1, 2, 3, 0)",5,2,fixed,9,151,cw,16,5,17,280,3117,296,-1,6,3,03
0,0,"c(80, 333)","c(0, 3, 2, 1)",none,none,filler,0,278,cw,70,6,17,357,2353,67,-1,13,3,03
0,0,"c(121, 173)","c(2, 3, 0, 1)",none,none,filler,0,357,ccw,291,7,17,280,1778,149,1,28,3,03
0,0,"c(207, 227)","c(1, 2, 0, 3)",7,2,fixed,9,280,ccw,224,8,17,310,2652,186,-1,21,3,03
0,0,"c(8, 88)","c(1, 3, 2, 0)",none,none,filler,0,310,cw,320,9,17,24,1637,344,1,24,3,03
0,0,"c(157, 261)","c(0, 1, 3, 2)",none,none,filler,0,24,cw,306,10,17,216,2367,162,1,5,3,03
0,0,"c(286, 306)","c(2, 1, 0, 3)",9,2,fixed,8,216,cw,185,11,17,128,2846,313,1,27,3,03
0,0,"c(321, 116)","c(1, 3, 0, 2)",none,none,filler,0,128,cw,168,12,17,158,3612,326,1,5,3,03
0,0,"c(139, 194)","c(3, 2, 0, 1)",none,none,filler,0,158,cw,111,13,17,33,4690,144,1,5,3,03
0,0,"c(48, 68)","c(1, 2, 3, 0)",6,2,fixed,9,33,ccw,229,14,17,71,3371,60,1,12,3,03
0,0,"c(6, 106)","c(0, 1, 3, 2)",none,none,filler,0,148,cw,124,1,17,216,1939,340,1,26,3,03
0,0,"c(121, 173)","c(2, 3, 0, 1)",none,none,filler,0,357,ccw,291,7,17,280,1778,149,1,28,3,03
0,0,"c(8, 88)","c(1, 3, 2, 0)",none,none,filler,0,310,cw,320,9,17,24,1637,344,1,24,3,03
0,0,"c(286, 306)","c(2, 1, 0, 3)",9,2,fixed,8,216,cw,185,11,17,128,2846,313,1,27,3,03
0,0,"c(77, 237)","c(3, 1, 0, 2)",none,none,filler,0,71,ccw,217,0,18,70,963,73,-1,4,3,03
0,0,"c(164, 252)","c(2, 1, 0, 3)",none,none,filler,0,70,cw,59,1,18,101,1753,160,-1,4,3,03
0,0,"c(62, 42)","c(0, 3, 1, 2)",0,1,fixed,9,101,cw,210,2,18,208,2809,58,-1,4,3,03
0,0,"c(160, 176)",0:3,none,none,filler,0,207,ccw,233,3,18,320,4642,167,1,7,3,03
0,0,"c(26, 49)","c(3, 2, 0, 1)",none,none,filler,0,320,ccw,116,4,18,215,2449,29,1,3,3,03
0,0,"c(78, 58)","c(0, 3, 1, 2)",1,1,fixed,9,215,ccw,19,5,18,265,4033,76,-1,2,3,03
0,0,"c(234, 340)","c(2, 3, 0, 1)",none,none,filler,0,265,ccw,337,6,18,140,2290,243,1,9,3,03
0,0,"c(255, 100)","c(2, 0, 1, 3)",none,none,filler,0,139,cw,250,7,18,3,2404,253,-1,2,3,03
0,0,"c(292, 272)","c(3, 0, 2, 1)",4,1,fixed,9,3,ccw,184,8,18,242,4532,294,1,2,3,03
0,0,"c(241, 25)","c(1, 3, 2, 0)",none,none,filler,0,242,cw,121,9,18,119,3195,240,-1,1,3,03
0,0,"c(295, 275)","c(1, 2, 0, 3)",none,none,filler,0,119,cw,96,10,18,198,2763,294,-1,1,3,03
0,0,"c(217, 197)","c(0, 3, 2, 1)",3,1,fixed,9,198,ccw,21,11,18,125,3363,214,-1,3,3,03
0,0,"c(3, 144)",0:3,none,none,filler,0,125,ccw,350,12,18,25,3395,345,1,18,3,03
0,0,"c(104, 355)","c(3, 1, 2, 0)",none,none,filler,0,25,ccw,152,13,18,125,3611,83,-1,21,3,03
0,0,"c(157, 137)","c(0, 3, 1, 2)",2,1,fixed,9,125,cw,120,14,18,37,3403,157,-1,0,3,03
0,0,"c(170, 113)","c(3, 1, 0, 2)",none,none,filler,0,37,cw,151,0,19,27,1601,178,1,8,3,03
0,0,"c(143, 107)","c(3, 1, 0, 2)",none,none,filler,0,27,cw,297,1,19,212,3549,149,1,6,3,03
0,0,"c(286, 306)","c(0, 3, 1, 2)",9,2,fixed,8,212,cw,30,2,19,244,2025,274,-1,12,3,03
0,0,"c(341, 22)","c(1, 2, 3, 0)",none,none,filler,0,244,cw,4,3,19,330,9169,334,-1,7,3,03
0,0,"c(267, 30)","c(3, 2, 0, 1)",none,none,filler,0,330,ccw,88,4,19,330,1054,302,1,35,3,03
0,0,"c(186, 206)","c(1, 2, 0, 3)",7,2,fixed,10,330,cw,3,5,19,174,3920,177,-1,9,3,03
0,0,"c(29, 10)","c(2, 3, 1, 0)",none,none,filler,0,174,ccw,79,6,19,250,4585,31,1,2,3,03
0,0,"c(37, 162)","c(3, 0, 2, 1)",none,none,filler,0,250,ccw,197,7,19,134,3672,29,-1,8,3,03
0,0,"c(296, 316)","c(2, 1, 3, 0)",5,2,fixed,10,134,ccw,4,8,19,68,1724,288,-1,8,3,03
0,0,"c(118, 221)",3:0,none,none,filler,0,68,ccw,218,9,19,43,1810,99,-1,19,3,03
0,0,"c(243, 141)","c(0, 3, 2, 1)",none,none,filler,0,43,ccw,20,10,19,106,1909,234,-1,9,3,03
0,0,"c(191, 211)","c(2, 1, 3, 0)",8,2,fixed,10,106,ccw,206,11,19,323,3383,191,-1,0,3,03
0,0,"c(139, 297)","c(2, 0, 1, 3)",none,none,filler,0,323,cw,218,12,19,295,2988,153,1,14,3,03
0,0,"c(342, 4)","c(1, 3, 2, 0)",none,none,filler,0,295,ccw,130,13,19,261,3437,329,-1,13,3,03
0,0,"c(60, 80)","c(0, 3, 1, 2)",6,2,fixed,10,261,cw,314,14,19,98,3592,52,-1,8,3,03
0,0,"c(267, 30)","c(3, 2, 0, 1)",none,none,filler,0,330,ccw,88,4,19,330,1054,302,1,35,3,03
0,0,"c(330, 173)","c(3, 2, 0, 1)",none,none,filler,0,98,ccw,166,0,20,215,3398,339,1,9,3,03
0,0,"c(257, 148)",3:0,none,none,filler,0,215,cw,6,1,20,219,1370,225,-1,32,3,03
0,0,"c(294, 274)","c(0, 3, 2, 1)",4,1,fixed,10,219,ccw,316,2,20,121,3635,283,-1,11,3,03
0,0,"c(240, 327)","c(3, 1, 0, 2)",none,none,filler,0,121,cw,25,3,20,219,2536,244,1,4,3,03
0,0,"c(110, 334)","c(0, 1, 3, 2)",none,none,filler,0,219,cw,133,4,20,317,6161,90,-1,20,3,03
0,0,"c(157, 137)","c(3, 0, 1, 2)",2,1,fixed,10,322,ccw,40,5,20,167,4070,153,-1,4,3,03
0,0,"c(357, 213)","c(3, 1, 0, 2)",none,none,filler,0,167,cw,291,6,20,49,4197,340,-1,17,3,03
0,0,"c(228, 170)","c(3, 1, 0, 2)",none,none,filler,0,49,cw,198,7,20,49,1000,247,1,19,3,03
0,0,"c(58, 38)","c(0, 3, 2, 1)",0,1,fixed,10,49,cw,181,8,20,236,3626,57,-1,1,3,03
0,0,"c(8, 104)","c(0, 1, 3, 2)",none,none,filler,0,236,ccw,157,9,20,216,2083,347,1,21,3,03
0,0,"c(36, 96)",0:3,none,none,filler,0,216,ccw,92,10,20,216,838,52,1,16,3,03
0,0,"c(214, 194)","c(2, 1, 0, 3)",3,1,fixed,10,216,cw,0,11,20,216,931,216,1,2,3,03
0,0,"c(181, 252)","c(2, 3, 0, 1)",none,none,filler,0,216,cw,344,12,20,204,2201,188,1,7,3,03
0,0,"c(238, 355)","c(3, 2, 0, 1)",none,none,filler,0,204,ccw,293,13,20,190,2841,237,-1,1,3,03
0,0,"c(76, 56)","c(0, 3, 1, 2)",1,1,fixed,10,190,cw,297,14,20,140,3313,77,1,1,3,03
0,0,"c(257, 148)",3:0,none,none,filler,0,215,cw,6,1,20,219,1370,225,-1,32,3,03
0,0,"c(90, 217)","c(0, 1, 3, 2)",none,none,filler,0,162,ccw,260,0,21,13,2476,87,-1,3,3,03
0,0,"c(101, 223)","c(3, 1, 0, 2)",none,none,filler,0,13,ccw,59,1,21,201,4306,100,-1,1,3,03
0,0,"c(177, 197)","c(2, 1, 0, 3)",7,2,fixed,11,203,ccw,82,2,21,132,2216,146,-1,31,3,03
0,0,"c(13, 30)","c(1, 3, 2, 0)",none,none,filler,0,132,ccw,100,3,21,245,3124,15,1,2,3,03
0,0,"c(112, 152)","c(2, 3, 1, 0)",none,none,filler,0,245,ccw,211,4,21,34,2686,115,1,3,3,03
0,0,"c(52, 72)","c(1, 2, 0, 3)",6,2,fixed,11,34,cw,255,5,21,153,1969,48,-1,4,3,03
0,0,"c(148, 357)","c(3, 2, 0, 1)",none,none,filler,0,153,cw,60,6,21,101,4071,161,1,13,3,03
0,0,"c(125, 255)","c(1, 0, 3, 2)",none,none,filler,0,101,ccw,357,7,21,216,7382,147,1,22,3,03
0,0,"c(288, 308)","c(3, 0, 1, 2)",5,2,fixed,11,215,cw,95,8,21,194,2291,289,1,1,3,03
0,0,"c(333, 241)","c(1, 2, 0, 3)",none,none,filler,0,194,ccw,121,9,21,259,2542,340,1,7,3,03
0,0,"c(273, 128)","c(0, 2, 3, 1)",none,none,filler,0,259,cw,4,10,21,264,4387,268,-1,5,3,03
0,0,"c(274, 294)","c(3, 0, 2, 1)",9,2,fixed,9,264,ccw,235,11,21,210,3553,275,1,1,3,03
0,0,"c(38, 306)","c(2, 1, 3, 0)",none,none,filler,0,210,ccw,137,12,21,186,2171,37,-1,1,3,03
0,0,"c(346, 189)",3:0,none,none,filler,0,186,ccw,275,13,21,113,4045,332,-1,14,3,03
0,0,"c(191, 211)","c(0, 3, 2, 1)",8,2,fixed,11,113,ccw,308,14,21,197,8557,215,1,24,3,03
0,0,"c(177, 197)","c(2, 1, 0, 3)",7,2,fixed,11,203,ccw,82,2,21,132,2216,146,-1,31,3,03
0,0,"c(191, 211)","c(0, 3, 2, 1)",8,2,fixed,11,113,ccw,308,14,21,197,8557,215,1,24,3,03
0,0,"c(179, 21)","c(1, 0, 2, 3)",none,none,filler,0,197,ccw,220,0,22,315,3263,185,1,6,3,03
0,0,"c(177, 214)",0:3,none,none,filler,0,315,cw,151,1,22,8,3499,159,-1,18,3,03
0,0,"c(77, 57)","c(2, 1, 3, 0)",1,1,fixed,11,8,cw,296,2,22,155,2842,91,1,14,3,03
0,0,"c(214, 2)","c(0, 3, 1, 2)",none,none,filler,0,155,cw,352,3,22,213,3445,205,-1,9,3,03
0,0,"c(334, 117)","c(2, 1, 0, 3)",none,none,filler,0,213,ccw,331,4,22,54,4050,335,1,1,3,03
0,0,"c(283, 263)","c(0, 3, 2, 1)",4,1,fixed,11,54,ccw,44,5,22,17,3131,299,1,16,3,03
0,0,"c(229, 154)","c(2, 0, 3, 1)",none,none,filler,0,17,ccw,112,6,22,17,934,231,1,2,3,03
0,0,"c(234, 35)","c(2, 0, 1, 3)",none,none,filler,0,17,ccw,115,7,22,17,1004,228,-1,6,3,03
0,0,"c(153, 133)","c(1, 2, 0, 3)",2,1,fixed,11,17,cw,350,8,22,167,3806,157,1,4,3,03
0,0,"c(88, 3)","c(0, 3, 1, 2)",none,none,filler,0,167,ccw,334,9,22,299,4349,87,-1,1,3,03
0,0,"c(347, 241)","c(2, 3, 0, 1)",none,none,filler,0,299,cw,235,10,22,117,3876,352,1,5,3,03
0,0,"c(216, 196)","c(0, 3, 2, 1)",3,1,fixed,11,117,cw,218,11,22,12,6423,230,1,14,3,03
0,0,"c(125, 272)","c(1, 3, 2, 0)",none,none,filler,0,12,ccw,92,12,22,122,3429,146,1,21,3,03
0,0,"c(319, 339)","c(0, 3, 2, 1)",none,none,filler,0,122,ccw,239,13,22,160,3067,321,1,2,3,03
0,0,"c(57, 37)","c(1, 2, 3, 0)",0,1,fixed,11,160,ccw,155,14,22,153,3408,52,-1,5,3,03
0,0,"c(140, 216)","c(1, 3, 2, 0)",none,none,filler,0,157,cw,270,0,23,211,2027,121,-1,19,3,03
0,0,"c(242, 261)","c(0, 1, 3, 2)",none,none,filler,0,211,ccw,118,1,23,349,3658,253,1,11,3,03
0,0,"c(289, 309)","c(3, 0, 1, 2)",5,2,fixed,12,349,ccw,359,2,23,64,3952,297,1,8,3,03
0,0,"c(98, 356)","c(0, 3, 1, 2)",none,none,filler,0,65,cw,24,3,23,65,1289,89,-1,9,3,03
0,0,"c(116, 21)","c(2, 0, 3, 1)",none,none,filler,0,65,cw,161,4,23,288,4065,89,-1,27,3,03
0,0,"c(48, 68)","c(3, 0, 2, 1)",6,2,fixed,12,288,ccw,343,5,23,325,4107,52,1,4,3,03
0,0,"c(250, 7)","c(1, 0, 3, 2)",none,none,filler,0,325,cw,255,6,23,334,3503,229,-1,21,3,03
0,0,"c(263, 134)","c(1, 2, 3, 0)",none,none,filler,0,334,ccw,198,7,23,264,4089,258,-1,5,3,03
0,0,"c(177, 197)","c(3, 0, 2, 1)",7,2,fixed,11,264,ccw,174,8,23,12,5397,174,-1,3,3,03
0,0,"c(329, 115)","c(2, 1, 3, 0)",none,none,filler,0,12,cw,359,9,23,336,1475,335,1,6,3,03
0,0,"c(144, 86)","c(0, 2, 1, 3)",none,none,filler,0,336,cw,204,10,23,336,1459,180,1,36,3,03
0,0,"c(275, 295)","c(3, 0, 2, 1)",9,2,fixed,10,336,ccw,111,11,23,336,949,273,-1,2,3,03
0,0,"c(100, 259)","c(1, 0, 3, 2)",none,none,filler,0,336,cw,119,12,23,336,963,95,-1,5,3,03
0,0,"c(71, 166)","c(3, 0, 2, 1)",none,none,filler,0,336,ccw,333,13,23,325,2988,62,-1,9,3,03
0,0,"c(191, 211)","c(1, 2, 0, 3)",8,2,fixed,11,325,ccw,189,14,23,355,1851,176,-1,15,3,03
0,0,"c(116, 21)","c(2, 0, 3, 1)",none,none,filler,0,65,cw,161,4,23,288,4065,89,-1,27,3,03
0,0,"c(144, 86)","c(0, 2, 1, 3)",none,none,filler,0,336,cw,204,10,23,336,1459,180,1,36,3,03
0,0,"c(306, 346)","c(0, 3, 2, 1)",none,none,filler,0,355,ccw,299,0,24,116,2161,305,-1,1,3,03
0,0,"c(271, 341)","c(0, 1, 3, 2)",none,none,filler,0,116,cw,330,1,24,316,2131,286,1,15,3,03
0,0,"c(157, 137)","c(3, 0, 2, 1)",2,1,fixed,12,316,ccw,208,2,24,344,3473,168,1,11,3,03
0,0,"c(297, 14)","c(1, 0, 2, 3)",none,none,filler,0,344,cw,90,3,24,212,1977,302,1,5,3,03
0,0,"c(41, 268)","c(1, 0, 2, 3)",none,none,filler,0,212,cw,219,4,24,176,3147,35,-1,6,3,03
0,0,"c(299, 279)","c(3, 0, 1, 2)",4,1,fixed,12,176,ccw,318,5,24,112,2203,290,-1,9,3,03
0,0,"c(71, 342)","c(3, 0, 2, 1)",none,none,filler,0,114,ccw,33,6,24,251,4364,76,1,5,3,03
0,0,"c(17, 89)","c(0, 3, 2, 1)",none,none,filler,0,251,ccw,212,7,24,110,6426,38,1,21,3,03
0,0,"c(91, 71)","c(1, 2, 3, 0)",1,1,fixed,12,111,cw,32,8,24,47,3537,79,-1,12,3,03
0,0,"c(321, 171)","c(2, 0, 3, 1)",none,none,filler,0,47,cw,51,9,24,263,2627,314,-1,7,3,03
0,0,"c(116, 44)","c(3, 0, 2, 1)",none,none,filler,0,263,ccw,2,10,24,242,4065,116,-1,0,3,03
0,0,"c(52, 32)","c(1, 2, 0, 3)",0,1,fixed,12,242,cw,247,11,24,164,2131,51,-1,1,3,03
0,0,"c(151, 315)","c(2, 0, 1, 3)",none,none,filler,0,164,cw,138,12,24,11,1934,149,-1,2,3,03
0,0,"c(338, 231)","c(0, 3, 2, 1)",none,none,filler,0,11,ccw,352,13,24,11,1138,357,1,19,3,03
0,0,"c(230, 210)","c(2, 1, 3, 0)",3,1,fixed,12,11,ccw,195,14,24,302,1932,223,-1,7,3,03
0,0,"c(128, 191)","c(1, 0, 3, 2)",none,none,filler,0,301,ccw,4,0,25,227,2123,129,1,1,3,03
0,0,"c(23, 81)","c(2, 3, 1, 0)",none,none,filler,0,227,ccw,66,1,25,269,1769,25,1,2,3,03
0,0,"c(273, 293)","c(1, 2, 0, 3)",9,2,fixed,11,269,ccw,142,2,25,291,3266,287,1,14,3,03
0,0,"c(193, 99)","c(0, 3, 2, 1)",none,none,filler,0,291,cw,72,3,25,113,4200,185,-1,8,3,03
0,0,"c(203, 222)","c(3, 1, 2, 0)",none,none,filler,0,113,ccw,338,4,25,184,2642,198,-1,5,3,03
0,0,"c(52, 72)","c(0, 3, 1, 2)",6,2,fixed,13,184,ccw,149,5,25,161,5259,50,-1,2,3,03
0,0,"c(94, 237)","c(2, 1, 0, 3)",none,none,filler,0,161,cw,33,6,25,48,4196,81,-1,13,3,03
0,0,"c(317, 343)","c(0, 2, 1, 3)",none,none,filler,0,48,cw,67,7,25,221,2307,288,-1,29,3,03
0,0,"c(176, 196)","c(3, 0, 2, 1)",8,2,fixed,12,221,ccw,222,8,25,321,4818,177,1,1,3,03
0,0,"c(198, 334)","c(2, 1, 0, 3)",none,none,filler,0,321,ccw,98,9,25,79,2483,183,-1,15,3,03
0,0,"c(22, 140)","c(1, 2, 0, 3)",none,none,filler,0,79,ccw,104,10,25,249,2666,7,-1,15,3,03
0,0,"c(297, 317)","c(3, 0, 1, 2)",5,2,fixed,13,249,cw,107,11,25,194,1858,301,1,4,3,03
0,0,"c(236, 10)","c(2, 0, 3, 1)",none,none,filler,0,194,cw,203,12,25,38,5516,241,1,5,3,03
0,0,"c(59, 263)","c(2, 3, 0, 1)",none,none,filler,0,38,ccw,66,13,25,232,3148,62,1,3,3,03
0,0,"c(174, 194)","c(0, 3, 1, 2)",7,2,fixed,12,232,ccw,288,14,25,232,1001,200,1,26,3,03
0,0,"c(317, 343)","c(0, 2, 1, 3)",none,none,filler,0,48,cw,67,7,25,221,2307,288,-1,29,3,03
0,0,"c(174, 194)","c(0, 3, 1, 2)",7,2,fixed,12,232,ccw,288,14,25,232,1001,200,1,26,3,03
0,0,"c(123, 254)","c(3, 0, 2, 1)",none,none,filler,0,232,cw,133,0,26,347,3029,120,-1,3,3,03
0,0,"c(247, 137)",3:0,none,none,filler,0,347,ccw,236,1,26,256,3034,228,-1,19,3,03
0,0,"c(79, 59)","c(1, 2, 3, 0)",1,1,fixed,13,256,cw,139,2,26,306,3053,85,1,6,3,03
0,0,"c(331, 109)","c(3, 0, 2, 1)",none,none,filler,0,306,ccw,339,3,26,43,2270,338,1,7,3,03
0,0,"c(96, 343)","c(1, 3, 2, 0)",none,none,filler,0,43,cw,284,4,26,147,3029,71,-1,25,3,03
0,0,"c(168, 148)","c(2, 1, 3, 0)",2,1,fixed,13,147,cw,31,5,26,139,2593,170,1,2,3,03
0,0,"c(14, 157)","c(1, 3, 0, 2)",none,none,filler,0,139,ccw,352,6,26,357,3324,11,-1,3,3,03
0,0,"c(273, 62)","c(0, 3, 1, 2)",none,none,filler,0,357,cw,67,7,26,219,3427,286,1,13,3,03
0,0,"c(290, 270)","c(2, 1, 0, 3)",4,1,fixed,13,219,ccw,335,8,26,96,3779,289,-1,1,3,03
0,0,"c(253, 105)","c(0, 2, 1, 3)",none,none,filler,0,97,cw,21,9,26,229,4941,250,-1,3,3,03
0,0,"c(330, 75)","c(1, 0, 3, 2)",none,none,filler,0,229,ccw,133,10,26,259,2706,328,-1,2,3,03
0,0,"c(51, 31)","c(3, 0, 2, 1)",0,1,fixed,13,259,cw,105,11,26,301,4007,46,-1,5,3,03
0,0,"c(250, 347)","c(2, 1, 3, 0)",none,none,filler,0,301,cw,311,12,26,301,794,252,1,2,3,03
0,0,"c(138, 32)","c(2, 0, 1, 3)",none,none,filler,0,301,ccw,139,13,26,54,3906,167,1,29,3,03
0,0,"c(223, 203)","c(3, 0, 2, 1)",3,1,fixed,13,53,cw,91,14,26,128,1641,219,-1,4,3,03
0,0,"c(96, 343)","c(1, 3, 2, 0)",none,none,filler,0,43,cw,284,4,26,147,3029,71,-1,25,3,03
0,0,"c(138, 32)","c(2, 0, 1, 3)",none,none,filler,0,301,ccw,139,13,26,54,3906,167,1,29,3,03
0,0,"c(220, 8)","c(2, 1, 3, 0)",none,none,filler,0,128,cw,291,0,27,309,4014,240,1,20,3,03
0,0,"c(121, 203)","c(1, 3, 0, 2)",none,none,filler,0,309,cw,261,1,27,245,4137,146,1,25,3,03
0,0,"c(174, 194)","c(0, 3, 1, 2)",7,2,fixed,12,245,ccw,133,2,27,55,2352,172,-1,2,3,03
0,0,"c(137, 160)","c(0, 2, 1, 3)",none,none,filler,0,56,ccw,99,3,27,111,2339,150,1,13,3,03
0,0,"c(119, 234)",0:3,none,none,filler,0,111,cw,284,4,27,198,2697,122,1,3,3,03
0,0,"c(301, 321)","c(3, 0, 1, 2)",5,2,fixed,14,198,ccw,13,5,27,46,2734,301,-1,0,3,03
0,0,"c(221, 18)","c(2, 1, 3, 0)",none,none,filler,0,46,cw,351,6,27,237,4312,228,1,7,3,03
0,0,"c(100, 209)","c(1, 0, 3, 2)",none,none,filler,0,237,cw,171,7,27,281,3213,92,-1,8,3,03
0,0,"c(177, 197)","c(3, 0, 1, 2)",8,2,fixed,13,281,cw,46,8,27,132,2512,178,1,1,3,03
0,0,"c(255, 343)","c(2, 3, 0, 1)",none,none,filler,0,132,cw,198,9,27,64,1611,262,1,7,3,03
0,0,"c(2, 133)","c(1, 0, 3, 2)",none,none,filler,0,64,ccw,284,10,27,66,1035,10,1,8,3,03
0,0,"c(287, 307)","c(2, 1, 3, 0)",9,2,fixed,12,66,ccw,296,11,27,129,2041,295,1,8,3,03
0,0,"c(324, 53)","c(0, 1, 3, 2)",none,none,filler,0,129,ccw,21,12,27,11,3725,328,1,4,3,03
0,0,"c(150, 80)","c(1, 0, 3, 2)",none,none,filler,0,11,cw,318,13,27,184,2259,142,-1,8,3,03
0,0,"c(50, 70)","c(3, 0, 1, 2)",6,2,fixed,14,180,ccw,163,14,27,153,2440,44,-1,6,3,03
0,0,"c(121, 203)","c(1, 3, 0, 2)",none,none,filler,0,309,cw,261,1,27,245,4137,146,1,25,3,03
0,0,"c(335, 106)","c(2, 3, 0, 1)",none,none,filler,0,153,cw,198,0,28,158,1267,356,1,21,3,03
0,0,"c(273, 123)","c(3, 0, 1, 2)",none,none,filler,0,158,cw,288,1,28,23,3118,311,1,38,3,03
0,0,"c(85, 65)","c(1, 2, 0, 3)",1,1,fixed,14,23,ccw,35,2,28,245,2855,80,-1,5,3,03
0,0,"c(338, 244)","c(3, 1, 2, 0)",none,none,filler,0,245,cw,37,3,28,295,1600,332,-1,6,3,03
0,0,"c(1, 349)","c(3, 1, 2, 0)",none,none,filler,0,295,ccw,244,4,28,114,5992,2,1,1,3,03
0,0,"c(46, 26)","c(2, 1, 0, 3)",0,1,fixed,14,114,cw,275,5,28,114,994,29,-1,17,3,03
0,0,"c(34, 314)","c(2, 0, 3, 1)",none,none,filler,0,114,ccw,228,6,28,111,2069,21,-1,13,3,03
